,Original_Sentence,Parsed_Sentence
6686,Harry is dull and Fiona is angry.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ dull)))) (CC and) (S (NP (NNP Fiona)) (VP (VBZ is) (ADJP (JJ angry)))) (. .))
6687,Harry is not dull and the cat is not reckless.,(S (S (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ dull)))) (CC and) (S (NP (DT the) (NN cat)) (VP (VBZ is) (RB not) (ADJP (JJ reckless)))) (. .))
6688,Harry is not dull and the cat is not reckless.,(S (S (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ dull)))) (CC and) (S (NP (DT the) (NN cat)) (VP (VBZ is) (RB not) (ADJP (JJ reckless)))) (. .))
6689,Harry is rough and the leopard is tired.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ rough)))) (CC and) (S (NP (DT the) (NN leopard)) (VP (VBZ is) (ADJP (JJ tired)))) (. .))
6690,Harry is rough and the leopard is tired.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ rough)))) (CC and) (S (NP (DT the) (NN leopard)) (VP (VBZ is) (ADJP (JJ tired)))) (. .))
6691,Harry is not rough and the wolf is not fierce.,(S (S (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ rough)))) (CC and) (S (NP (DT the) (NN wolf)) (VP (VBZ is) (RB not) (ADJP (JJ fierce)))) (. .))
6692,Harry is not rough and the wolf is not fierce.,(S (S (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ rough)))) (CC and) (S (NP (DT the) (NN wolf)) (VP (VBZ is) (RB not) (ADJP (JJ fierce)))) (. .))
6693,Harry is lazy and the wolf is kind.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ lazy)))) (CC and) (S (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (JJ kind)))) (. .))
6694,Harry is lazy and the wolf is kind.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ lazy)))) (CC and) (S (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (JJ kind)))) (. .))
6695,Harry is not lazy and the rabbit is awful.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ lazy))))) (CC and) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (ADJP (JJ awful)))) (. .))
6696,Harry is not lazy and the rabbit is awful.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ lazy))))) (CC and) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (ADJP (JJ awful)))) (. .))
6697,Harry is slow and Charlie is not short.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ slow)))) (CC and) (S (NP (NNP Charlie)) (VP (VBZ is) (RB not) (ADJP (JJ short)))) (. .))
6698,Harry is slow and Charlie is not short.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ slow)))) (CC and) (S (NP (NNP Charlie)) (VP (VBZ is) (RB not) (ADJP (JJ short)))) (. .))
6699,Harry is not slow and Alan is not little.,(S (S (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ slow)))) (CC and) (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (NP (JJ little)))) (. .))
6700,Harry is not slow and Alan is not little.,(S (S (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ slow)))) (CC and) (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (NP (JJ little)))) (. .))
6701,Harry is sleepy and the dog is not furry.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ sleepy)))) (CC and) (S (NP (DT the) (NN dog)) (VP (VBZ is) (RB not) (ADJP (JJ furry)))) (. .))
6702,Harry is sleepy and the dog is not furry.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ sleepy)))) (CC and) (S (NP (DT the) (NN dog)) (VP (VBZ is) (RB not) (ADJP (JJ furry)))) (. .))
6703,Harry is not sleepy and Charlie is not funny.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ sleepy))))) (CC and) (S (NP (NNP Charlie)) (VP (VBZ is) (RB not) (ADJP (JJ funny)))) (. .))
6704,Harry is not sleepy and Charlie is not funny.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ sleepy))))) (CC and) (S (NP (NNP Charlie)) (VP (VBZ is) (RB not) (ADJP (JJ funny)))) (. .))
6705,Harry is boring and Anne is cute.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ boring)))) (CC and) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ cute)))) (. .))
6706,Harry is boring and Anne is cute.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ boring)))) (CC and) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ cute)))) (. .))
6707,Harry is not boring and Anne is heavy.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ boring))))) (CC and) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ heavy)))) (. .))
6708,Harry is not boring and Anne is heavy.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ boring))))) (CC and) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ heavy)))) (. .))
6709,Harry is tired and the cat is short.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ tired)))) (CC and) (S (NP (DT the) (NN cat)) (VP (VBZ is) (ADJP (JJ short)))) (. .))
6710,Harry is tired and the cat is short.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ tired)))) (CC and) (S (NP (DT the) (NN cat)) (VP (VBZ is) (ADJP (JJ short)))) (. .))
6711,Harry is not tired and Gary is not heavy.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ tired))))) (CC and) (S (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ heavy)))) (. .))
6712,Harry is not tired and Gary is not heavy.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ tired))))) (CC and) (S (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ heavy)))) (. .))
6713,Harry is reckless and the snake is not high.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ reckless)))) (CC and) (S (NP (DT the) (NN snake)) (VP (VBZ is) (RB not) (ADJP (JJ high)))) (. .))
6714,Harry is reckless and the snake is not high.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ reckless)))) (CC and) (S (NP (DT the) (NN snake)) (VP (VBZ is) (RB not) (ADJP (JJ high)))) (. .))
6715,Harry is not reckless and Fiona is dull.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ reckless))))) (CC and) (S (NP (NNP Fiona)) (VP (VBZ is) (ADJP (JJ dull)))) (. .))
6716,Harry is not reckless and Fiona is dull.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ reckless))))) (CC and) (S (NP (NNP Fiona)) (VP (VBZ is) (ADJP (JJ dull)))) (. .))
6717,Harry is furry and Charlie is not beautiful.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ furry)))) (CC and) (S (NP (NNP Charlie)) (VP (VBZ is) (RB not) (ADJP (JJ beautiful)))) (. .))
6718,Harry is furry and Charlie is not beautiful.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ furry)))) (CC and) (S (NP (NNP Charlie)) (VP (VBZ is) (RB not) (ADJP (JJ beautiful)))) (. .))
6719,Harry is not furry and the bald eagle is nice.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ furry))))) (CC and) (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ nice)))) (. .))
6720,Harry is not furry and the bald eagle is nice.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ furry))))) (CC and) (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ nice)))) (. .))
6721,Harry is small and Gary is dull.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ small)))) (CC and) (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ dull)))) (. .))
6722,Harry is small and Gary is dull.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ small)))) (CC and) (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ dull)))) (. .))
6723,Harry is not small and the dog is slow.,(S (S (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ small)))) (CC and) (S (NP (DT the) (NN dog)) (VP (VBZ is) (ADJP (JJ slow)))) (. .))
6724,Harry is not small and the dog is slow.,(S (S (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ small)))) (CC and) (S (NP (DT the) (NN dog)) (VP (VBZ is) (ADJP (JJ slow)))) (. .))
6725,Harry is cute and the squirrel is not fierce.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ cute)))) (CC and) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ fierce)))) (. .))
6726,Harry is cute and the squirrel is not fierce.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ cute)))) (CC and) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ fierce)))) (. .))
6727,Harry is not cute and Bob is not kind.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ cute))))) (CC and) (S (NP (NNP Bob)) (VP (VBZ is) (RB not) (ADJP (JJ kind)))) (. .))
6728,Harry is not cute and Bob is not kind.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ cute))))) (CC and) (S (NP (NNP Bob)) (VP (VBZ is) (RB not) (ADJP (JJ kind)))) (. .))
6729,Harry is lovely and the dinosaur is small.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ lovely)))) (CC and) (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ small)))) (. .))
6730,Harry is lovely and the dinosaur is small.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ lovely)))) (CC and) (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ small)))) (. .))
6731,Harry is not lovely and the squirrel is quiet.,(S (S (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ lovely)))) (CC and) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ quiet)))) (. .))
6732,Harry is not lovely and the squirrel is quiet.,(S (S (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ lovely)))) (CC and) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ quiet)))) (. .))
6733,Harry is beautiful and Alan is sleepy.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ beautiful)))) (CC and) (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ sleepy)))) (. .))
6734,Harry is beautiful and Alan is sleepy.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ beautiful)))) (CC and) (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ sleepy)))) (. .))
6735,Harry is not beautiful and Alan is not dull.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ beautiful))))) (CC and) (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ dull)))) (. .))
6736,Harry is not beautiful and Alan is not dull.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ beautiful))))) (CC and) (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ dull)))) (. .))
6737,Harry is funny and Gary is not sad.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ funny)))) (CC and) (S (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ sad)))) (. .))
6738,Harry is funny and Gary is not sad.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ funny)))) (CC and) (S (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ sad)))) (. .))
6739,Harry is not funny and Anne is not rough.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ funny))))) (CC and) (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ rough)))) (. .))
6740,Harry is not funny and Anne is not rough.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ funny))))) (CC and) (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ rough)))) (. .))
6741,Harry is big and the crocodile is bad.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ big)))) (CC and) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (ADJP (JJ bad)))) (. .))
6742,Harry is big and the crocodile is bad.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ big)))) (CC and) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (ADJP (JJ bad)))) (. .))
6743,Harry is not big and Alan is quiet.,(S (S (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ big)))) (CC and) (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ quiet)))) (. .))
6744,Harry is not big and Alan is quiet.,(S (S (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ big)))) (CC and) (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ quiet)))) (. .))
6745,Harry is strong and the lion is reckless.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ strong)))) (CC and) (S (NP (DT the) (NN lion)) (VP (VBZ is) (ADJP (JJ reckless)))) (. .))
6746,Harry is strong and the lion is reckless.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ strong)))) (CC and) (S (NP (DT the) (NN lion)) (VP (VBZ is) (ADJP (JJ reckless)))) (. .))
6747,Harry is not strong and the rabbit is not poor.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ strong))))) (CC and) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (RB not) (ADJP (JJ poor)))) (. .))
6748,Harry is not strong and the rabbit is not poor.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ strong))))) (CC and) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (RB not) (ADJP (JJ poor)))) (. .))
6749,Harry is awful and Alan is lovely.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ awful)))) (CC and) (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ lovely)))) (. .))
6750,Harry is awful and Alan is lovely.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ awful)))) (CC and) (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ lovely)))) (. .))
6751,Harry is not awful and Erin is not lazy.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (JJ awful)))) (CC and) (S (NP (NNP Erin)) (VP (VBZ is) (RB not) (ADJP (JJ lazy)))) (. .))
6752,Harry is not awful and Erin is not lazy.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (JJ awful)))) (CC and) (S (NP (NNP Erin)) (VP (VBZ is) (RB not) (ADJP (JJ lazy)))) (. .))
6753,Harry is fierce and Gary is not poor.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ fierce)))) (CC and) (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ poor))) (. .))
6754,Harry is fierce and Gary is not poor.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ fierce)))) (CC and) (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ poor))) (. .))
6755,Harry is not fierce and the rabbit is clever.,(S (S (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ fierce)))) (CC and) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (ADJP (JJ clever)))) (. .))
6756,Harry is not fierce and the rabbit is clever.,(S (S (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ fierce)))) (CC and) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (ADJP (JJ clever)))) (. .))
6757,Harry is heavy and the wolf is not lovely.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ heavy)))) (CC and) (S (NP (DT the) (NN wolf)) (VP (VBZ is) (RB not) (ADJP (JJ lovely)))) (. .))
6758,Harry is heavy and the wolf is not lovely.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ heavy)))) (CC and) (S (NP (DT the) (NN wolf)) (VP (VBZ is) (RB not) (ADJP (JJ lovely)))) (. .))
6759,Harry is not heavy and the crocodile is tiny.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (JJ heavy)))) (CC and) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (ADJP (JJ tiny)))) (. .))
6760,Harry is not heavy and the crocodile is tiny.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (JJ heavy)))) (CC and) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (ADJP (JJ tiny)))) (. .))
6761,Harry is horrible and Gary is lovely.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ horrible)))) (CC and) (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ lovely)))) (. .))
6762,Harry is horrible and Gary is lovely.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ horrible)))) (CC and) (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ lovely)))) (. .))
6763,Harry is not horrible and the rabbit is not fierce.,(S (S (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ horrible)))) (CC and) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (RB not) (ADJP (JJ fierce)))) (. .))
6764,Harry is not horrible and the rabbit is not fierce.,(S (S (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ horrible)))) (CC and) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (RB not) (ADJP (JJ fierce)))) (. .))
6765,Harry is powerful and Fiona is not lovely.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ powerful)))) (CC and) (S (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ lovely)))) (. .))
6766,Harry is powerful and Fiona is not lovely.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ powerful)))) (CC and) (S (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ lovely)))) (. .))
6767,Harry is not powerful and Harry is rough.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ powerful))))) (CC and) (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ rough)))) (. .))
6768,Harry is not powerful and Harry is rough.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ powerful))))) (CC and) (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ rough)))) (. .))
6769,Harry is angry and the tiger is bad.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ angry)))) (CC and) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (ADJP (JJ bad)))) (. .))
6770,Harry is angry and the tiger is bad.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ angry)))) (CC and) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (ADJP (JJ bad)))) (. .))
6771,Harry is not angry and Erin is tiny.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ angry))))) (CC and) (S (NP (NNP Erin)) (VP (VBZ is) (ADJP (JJ tiny)))) (. .))
6772,Harry is not angry and Erin is tiny.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ angry))))) (CC and) (S (NP (NNP Erin)) (VP (VBZ is) (ADJP (JJ tiny)))) (. .))
6773,Harry is high and Fiona is not dull.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ high)))) (CC and) (S (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ dull)))) (. .))
6774,Harry is high and Fiona is not dull.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ high)))) (CC and) (S (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ dull)))) (. .))
6775,Harry is not high and the bear is rough.,(S (S (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ high)))) (CC and) (S (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ rough)))) (. .))
6776,Harry is not high and the bear is rough.,(S (S (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ high)))) (CC and) (S (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ rough)))) (. .))
6777,Harry is huge and Erin is not reckless.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ huge)))) (CC and) (S (NP (NNP Erin)) (VP (VBZ is) (RB not) (ADJP (JJ reckless)))) (. .))
6778,Harry is huge and Erin is not reckless.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ huge)))) (CC and) (S (NP (NNP Erin)) (VP (VBZ is) (RB not) (ADJP (JJ reckless)))) (. .))
6779,Harry is not huge and the rabbit is not huge.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ huge))))) (CC and) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (RB not) (ADJP (JJ huge)))) (. .))
6780,Harry is not huge and the rabbit is not huge.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ huge))))) (CC and) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (RB not) (ADJP (JJ huge)))) (. .))
6781,Harry is short and the snake is beautiful.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ short)))) (CC and) (S (NP (DT the) (NN snake)) (VP (VBZ is) (ADJP (JJ beautiful)))) (. .))
6782,Harry is short and the snake is beautiful.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ short)))) (CC and) (S (NP (DT the) (NN snake)) (VP (VBZ is) (ADJP (JJ beautiful)))) (. .))
6783,Harry is not short and Dave is not boring.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ short))))) (CC and) (S (NP (NNP Dave)) (VP (VBZ is) (RB not) (ADJP (JJ boring)))) (. .))
6784,Harry is not short and Dave is not boring.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ short))))) (CC and) (S (NP (NNP Dave)) (VP (VBZ is) (RB not) (ADJP (JJ boring)))) (. .))
6785,Harry is thin and the squirrel is slow.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ thin)))) (CC and) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ slow)))) (. .))
6786,Harry is thin and the squirrel is slow.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ thin)))) (CC and) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ slow)))) (. .))
6787,Harry is not thin and Gary is rough.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ thin))))) (CC and) (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ rough)))) (. .))
6788,Harry is not thin and Gary is rough.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ thin))))) (CC and) (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ rough)))) (. .))
6789,Harry is little and the bear is poor.,(S (S (NP (NNP Harry)) (VP (VBZ is) (NP (JJ little)))) (CC and) (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ poor))) (. .))
6790,Harry is little and the bear is poor.,(S (S (NP (NNP Harry)) (VP (VBZ is) (NP (JJ little)))) (CC and) (S (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ poor)))) (. .))
6791,Harry is not little and the cat is furry.,(S (S (NP (NNP Harry)) (VP (VBZ is) (RB not) (NP (JJ little)))) (CC and) (S (NP (DT the) (NN cat)) (VP (VBZ is) (ADJP (JJ furry)))) (. .))
6792,Harry is not little and the cat is furry.,(S (S (NP (NNP Harry)) (VP (VBZ is) (RB not) (NP (JJ little)))) (CC and) (S (NP (DT the) (NN cat)) (VP (VBZ is) (ADJP (JJ furry)))) (. .))
6793,Harry is tiny and the leopard is beautiful.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ tiny)))) (CC and) (S (NP (DT the) (NN leopard)) (VP (VBZ is) (ADJP (JJ beautiful)))) (. .))
6794,Harry is tiny and the leopard is beautiful.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ tiny)))) (CC and) (S (NP (DT the) (NN leopard)) (VP (VBZ is) (ADJP (JJ beautiful)))) (. .))
6795,Harry is not tiny and the squirrel is not kind.,(S (S (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ tiny)))) (CC and) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ kind)))) (. .))
6796,Harry is not tiny and the squirrel is not kind.,(S (S (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ tiny)))) (CC and) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ kind)))) (. .))
6797,Harry is wealthy and the lion is poor.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ wealthy)))) (CC and) (S (NP (DT the) (NN lion)) (VP (VBZ is) (ADJP (JJ poor)))) (. .))
6798,Harry is wealthy and the lion is poor.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ wealthy)))) (CC and) (S (NP (DT the) (NN lion)) (VP (VBZ is) (ADJP (JJ poor)))) (. .))
6799,Harry is not wealthy and the squirrel is horrible.,(S (S (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ wealthy)))) (CC and) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ horrible)))) (. .))
6800,Harry is not wealthy and the squirrel is horrible.,(S (S (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ wealthy)))) (CC and) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ horrible)))) (. .))
6801,Harry is poor and Charlie is big.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ poor)))) (CC and) (S (NP (NNP Charlie)) (VP (VBZ is) (ADJP (JJ big)))) (. .))
6802,Harry is poor and Charlie is big.,(S (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ poor)))) (CC and) (S (NP (NNP Charlie)) (VP (VBZ is) (ADJP (JJ big)))) (. .))
6803,Harry is not poor and Fiona is little.,(S (S (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ poor)))) (CC and) (S (NP (NNP Fiona)) (VP (VBZ is) (NP (JJ little)))) (. .))
6804,Harry is not poor and Fiona is little.,(S (S (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ poor)))) (CC and) (S (NP (NNP Fiona)) (VP (VBZ is) (NP (JJ little)))) (. .))
