,Original_Sentence,Parsed_Sentence
5427,"If Erin is poor, then Dave is quiet.","(S (SBAR (IN If) (S (NP (NNP Erin)) (VP (VBZ is) (ADJP (JJ poor))))) (, ,) (ADVP (RB then)) (NP (NNP Dave)) (VP (VBZ is) (ADJP (JJ quiet))) (. .))"
5428,the dinosaur is beautiful.,(S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ beautiful))) (. .))
5429,"If the cat is round, then Dave is not boring.","(S (SBAR (IN If) (S (NP (DT the) (NN cat)) (VP (VBZ is) (ADJP (JJ round))))) (, ,) (ADVP (RB then)) (NP (NNP Dave)) (VP (VBZ is) (RB not) (ADJP (JJ boring))) (. .))"
5430,"If the lion is not lovely, then the cat is awful.","(S (SBAR (IN If) (S (NP (DT the) (NN lion)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ lovely)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN cat)) (VP (VBZ is) (ADJP (JJ awful))) (. .))"
5431,Charlie is not angry or Alan is poor.,(S (S (NP (NNP Charlie)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ angry))))) (CC or) (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ poor))) (. .))
5432,"If the snake is not cute, then the leopard is quiet.","(S (SBAR (IN If) (S (NP (DT the) (NN snake)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ cute)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN leopard)) (VP (VBZ is) (ADJP (JJ quiet))) (. .))"
5433,the lion is wealthy and Alan is not bad.,(S (S (NP (DT the) (NN lion)) (VP (VBZ is) (ADJP (JJ wealthy)))) (CC and) (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ bad)))) (. .))
5434,"If Dave is not rough, then Bob is not tired.","(S (SBAR (IN If) (S (NP (NNP Dave)) (VP (VBZ is) (RB not) (ADJP (JJ rough))))) (, ,) (ADVP (RB then)) (NP (NNP Bob)) (VP (VBZ is) (RB not) (ADJP (JJ tired))) (. .))"
5435,"If the wolf is not boring, then the tiger is not huge.","(S (SBAR (IN If) (S (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ boring)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN tiger)) (VP (VBZ is) (RB not) (ADJP (JJ huge))) (. .))"
5436,"If Alan is not angry, then the dog is not huge.","(S (SBAR (IN If) (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ angry))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN dog)) (VP (VBZ is) (RB not) (ADJP (JJ huge))) (. .))"
5437,the crocodile is not smart or the crocodile is not tiny.,(S (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (RB not) (ADJP (JJ smart)))) (CC or) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (RB not) (ADJP (JJ tiny)))) (. .))
5438,"If Anne is not kind, then the tiger is not clever.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ kind))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN tiger)) (VP (VBZ is) (RB not) (ADJP (JJ clever))) (. .))"
5439,the bear is not angry and the bald eagle is big.,(S (S (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ angry))))) (CC and) (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ big)))) (. .))
5440,"If the dinosaur is tired, then Harry is not cute.","(S (SBAR (IN If) (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ tired))))) (, ,) (ADVP (RB then)) (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ cute))) (. .))"
5441,"If Anne is not cute, then the dog is high.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ cute)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN dog)) (VP (VBZ is) (ADJP (JJ high))) (. .))"
5442,the bear is not awful or Dave is not huge.,(S (NP (DT the) (NN bear)) (VP (VBZ is) (RB not) (ADJP (JJ awful))) (CC or) (NP (NNP Dave)) (VP (VBZ is) (RB not) (ADJP (JJ huge))) (. .))
5443,"If Anne is dull, then Alan is not tired.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ dull))))) (, ,) (ADVP (RB then)) (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ tired))) (. .))"
5444,"If Dave is not small, then the bald eagle is rough.","(S (SBAR (IN If) (S (NP (NNP Dave)) (VP (VBZ is) (RB not) (ADJP (JJ small))))) (, ,) (ADVP (RB then)) (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ rough))) (. .))"
5445,the wolf is not cute and the squirrel is fierce.,(S (S (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ cute))))) (CC and) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ fierce)))) (. .))
5446,the crocodile is not rough and the mouse is powerful.,(S (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ rough))))) (CC and) (S (NP (DT the) (NN mouse)) (VP (VBZ is) (ADJP (JJ powerful)))) (. .))
5447,the leopard is thin and the lion is cute.,(S (S (NP (DT the) (NN leopard)) (VP (VBZ is) (ADJP (JJ thin)))) (CC and) (S (NP (DT the) (NN lion)) (VP (VBZ is) (ADJP (JJ cute)))) (. .))
5448,"If the rabbit is not clever, then the dog is not bad.","(S (SBAR (IN If) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (RB not) (ADJP (JJ clever))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN dog)) (VP (VBZ is) (RB not) (ADJP (JJ bad))) (. .))"
5449,Erin is strong or the mouse is not lovely.,(S (S (NP (NNP Erin)) (VP (VBZ is) (ADJP (JJ strong)))) (CC or) (S (NP (DT the) (NN mouse)) (VP (VBZ is) (RB not) (ADJP (JJ lovely)))) (. .))
5450,"If the dog is not smart, then the leopard is not small.","(S (SBAR (IN If) (S (NP (DT the) (NN dog)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ smart)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN leopard)) (VP (VBZ is) (RB not) (ADJP (JJ small))) (. .))"
5451,"If the rabbit is not small, then the bald eagle is huge.","(S (SBAR (IN If) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (RB not) (ADJP (JJ small))))) (, ,) (ADVP (RB then)) (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ huge))) (. .))"
5452,"If the leopard is reckless, then Bob is bad.","(S (SBAR (IN If) (S (NP (DT the) (NN leopard)) (VP (VBZ is) (ADJP (JJ reckless))))) (, ,) (ADVP (RB then)) (NP (NNP Bob)) (VP (VBZ is) (ADJP (JJ bad))) (. .))"
5453,Dave is not smart or Bob is slow.,(S (NP (NNP Dave)) (VP (VBZ is) (RB not) (ADJP (JJ smart)) (CC or) (S (NP (NNP Bob)) (VP (VBZ is) (ADJP (JJ slow))))) (. .))
5454,"If the bear is awful, then the mouse is not cute.","(S (SBAR (IN If) (S (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ awful))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN mouse)) (VP (VBZ is) (RB not) (ADJP (JJ cute))) (. .))"
5455,"If Charlie is boring, then the squirrel is big.","(S (SBAR (IN If) (S (NP (NNP Charlie)) (VP (VBZ is) (ADJP (JJ boring))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ big))) (. .))"
5456,"If the leopard is strong, then the cat is dull.","(S (SBAR (IN If) (S (NP (DT the) (NN leopard)) (VP (VBZ is) (ADJP (JJ strong))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN cat)) (VP (VBZ is) (ADJP (JJ dull))) (. .))"
5457,the tiger is not funny and Erin is not high.,(S (S (NP (DT the) (NN tiger)) (VP (VBZ is) (RB not) (ADJP (JJ funny)))) (CC and) (S (NP (NNP Erin)) (VP (VBZ is) (RB not) (ADJP (JJ high)))) (. .))
5458,Gary is funny or the tiger is not huge.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ funny)))) (CC or) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (RB not) (ADJP (JJ huge)))) (. .))
5459,Bob is not little and the snake is not big.,(S (S (NP (NNP Bob)) (VP (VBZ is) (RB not) (NP (JJ little)))) (CC and) (S (NP (DT the) (NN snake)) (VP (VBZ is) (RB not) (ADJP (JJ big)))) (. .))
5460,the bald eagle is not short or the bear is not round.,(S (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (RB not) (ADJP (JJ short)))) (CC or) (S (NP (DT the) (NN bear)) (VP (VBZ is) (RB not) (ADJP (JJ round)))) (. .))
5461,Fiona is tired or the dog is funny.,(S (S (NP (NNP Fiona)) (VP (VBZ is) (ADJP (JJ tired)))) (CC or) (S (NP (DT the) (NN dog)) (VP (VBZ is) (ADJP (JJ funny)))) (. .))
5462,"If Harry is not strong, then Harry is smart.","(S (SBAR (IN If) (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ strong)))))) (, ,) (ADVP (RB then)) (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ smart))) (. .))"
5463,"If Charlie is thin, then Erin is tired.","(S (SBAR (IN If) (S (NP (NNP Charlie)) (VP (VBZ is) (ADJP (JJ thin))))) (, ,) (ADVP (RB then)) (NP (NNP Erin)) (VP (VBZ is) (ADJP (JJ tired))) (. .))"
5464,Dave is not round and Bob is quiet.,(S (S (NP (NNP Dave)) (VP (VBZ is) (RB not) (ADJP (JJ round)))) (CC and) (S (NP (NNP Bob)) (VP (VBZ is) (ADJP (JJ quiet)))) (. .))
5465,Anne is short or the snake is poor.,(S (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ short)))) (CC or) (NP (DT the) (NN snake)) (VP (VBZ is) (ADJP (JJ poor))) (. .))
5466,the mouse is poor and Fiona is not dull.,(S (S (NP (DT the) (NN mouse)) (VP (VBZ is) (ADJP (JJ poor)))) (CC and) (S (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ dull)))) (. .))
5467,"If the wolf is fierce, then the lion is angry.","(S (SBAR (IN If) (S (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (JJ fierce))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN lion)) (VP (VBZ is) (ADJP (JJ angry))) (. .))"
5468,"If Fiona is not rough, then the bald eagle is not quiet.","(S (SBAR (IN If) (S (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ rough))))) (, ,) (ADVP (RB then)) (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (RB not) (ADJP (JJ quiet))) (. .))"
5469,Anne is not clever or Alan is slow.,(S (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ clever)))) (CC or) (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ slow)))) (. .))
5470,Fiona is not lazy or the bear is boring.,(S (S (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ lazy)))) (CC or) (S (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ boring)))) (. .))
5471,"If the dinosaur is smart, then the tiger is not clever.","(S (SBAR (IN If) (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ smart))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN tiger)) (VP (VBZ is) (RB not) (ADJP (JJ clever))) (. .))"
5472,"If the wolf is lovely, then the lion is not big.","(S (SBAR (IN If) (S (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (JJ lovely))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN lion)) (VP (VBZ is) (RB not) (ADJP (JJ big))) (. .))"
5473,the squirrel is big and the cat is nice.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ big)))) (CC and) (S (NP (DT the) (NN cat)) (VP (VBZ is) (ADJP (JJ nice)))) (. .))
5474,"If the wolf is not smart, then the squirrel is not cute.","(S (SBAR (IN If) (S (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ smart)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ cute))) (. .))"
5475,the squirrel is lovely or the mouse is not heavy.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ lovely)))) (CC or) (S (NP (DT the) (NN mouse)) (VP (VBZ is) (RB not) (ADJP (JJ heavy)))) (. .))
5476,Bob is not tired and Anne is tiny.,(S (S (NP (NNP Bob)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ tired))))) (CC and) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ tiny)))) (. .))
5477,"If the crocodile is poor, then the crocodile is furry.","(S (SBAR (IN If) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (ADJP (JJ poor))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN crocodile)) (VP (VBZ is) (ADJP (JJ furry))) (. .))"
5478,the lion is small or the wolf is not little.,(S (S (NP (DT the) (NN lion)) (VP (VBZ is) (ADJP (JJ small)))) (CC or) (NP (DT the) (NN wolf)) (VP (VBZ is) (RB not) (NP (JJ little))) (. .))
5479,"If Erin is heavy, then Dave is horrible.","(S (SBAR (IN If) (S (NP (NNP Erin)) (VP (VBZ is) (ADJP (JJ heavy))))) (, ,) (ADVP (RB then)) (NP (NNP Dave)) (VP (VBZ is) (ADJP (JJ horrible))) (. .))"
5480,the squirrel is not angry or the leopard is not sad.,(S (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ angry))))) (CC or) (S (NP (DT the) (NN leopard)) (VP (VBZ is) (RB not) (ADJP (JJ sad)))) (. .))
5481,"If Anne is not angry, then Fiona is not rough.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (RB not) (ADJP (JJ angry))))) (, ,) (ADVP (RB then)) (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ rough))) (. .))"
5482,"If the cat is not funny, then the rabbit is reckless.","(S (SBAR (IN If) (S (NP (DT the) (NN cat)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ funny)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN rabbit)) (VP (VBZ is) (ADJP (JJ reckless))) (. .))"
5483,the tiger is nice and the squirrel is not short.,(S (S (NP (DT the) (NN tiger)) (VP (VBZ is) (ADJP (JJ nice)))) (CC and) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ short)))) (. .))
5484,"If the lion is boring, then the mouse is not rough.","(S (SBAR (IN If) (S (NP (DT the) (NN lion)) (VP (VBZ is) (ADJP (JJ boring))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN mouse)) (VP (VBZ is) (RB not) (ADJP (JJ rough))) (. .))"
5485,"If the crocodile is not tiny, then Fiona is sad.","(S (SBAR (IN If) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ tiny)))))) (, ,) (ADVP (RB then)) (NP (NNP Fiona)) (VP (VBZ is) (ADJP (JJ sad))) (. .))"
5486,"If the wolf is boring, then the bald eagle is not beautiful.","(S (SBAR (IN If) (S (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (JJ boring))))) (, ,) (ADVP (RB then)) (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (RB not) (ADJP (JJ beautiful))) (. .))"
5487,"If the tiger is not nice, then Anne is lovely.","(S (SBAR (IN If) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (RB not) (ADJP (JJ nice))))) (, ,) (ADVP (RB then)) (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ lovely))) (. .))"
5488,"If Harry is awful, then Alan is not sad.","(S (SBAR (IN If) (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ awful))))) (, ,) (ADVP (RB then)) (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ sad))) (. .))"
5489,the snake is not lazy or the cat is not funny.,(S (S (NP (DT the) (NN snake)) (VP (VBZ is) (RB not) (ADJP (JJ lazy)))) (CC or) (S (NP (DT the) (NN cat)) (VP (VBZ is) (RB not) (ADJP (JJ funny)))) (. .))
5490,"If Erin is high, then the wolf is sad.","(S (SBAR (IN If) (S (NP (NNP Erin)) (VP (VBZ is) (ADJP (JJ high))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (JJ sad))) (. .))"
5491,"If the bald eagle is sleepy, then the lion is not clever.","(S (SBAR (IN If) (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ sleepy))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN lion)) (VP (VBZ is) (RB not) (ADJP (JJ clever))) (. .))"
5492,the bald eagle is little or Fiona is not big.,(S (NP (NP (DT the) (JJ bald) (NN eagle)) (VBZ is) (NP (JJ little) (CC or) (NNP Fiona))) (VP (VBZ is) (RB not) (ADJP (JJ big))) (. .))
5493,Gary is powerful.,(S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ powerful))) (. .))
5494,"If Gary is awful, then the leopard is not short.","(S (SBAR (IN If) (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ awful))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN leopard)) (VP (VBZ is) (RB not) (ADJP (JJ short))) (. .))"
5495,Bob is not heavy and the leopard is not angry.,(S (S (NP (NNP Bob)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ heavy))))) (CC and) (S (NP (DT the) (NN leopard)) (VP (VBZ is) (RB not) (ADJP (JJ angry)))) (. .))
5496,"If the leopard is not smart, then the cat is not awful.","(S (SBAR (IN If) (S (NP (DT the) (NN leopard)) (VP (VBZ is) (RB not) (ADJP (JJ smart))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN cat)) (VP (VBZ is) (RB not) (ADJP (JJ awful))) (. .))"
5497,"If Charlie is furry, then Charlie is not little.","(S (SBAR (IN If) (S (NP (NNP Charlie)) (VP (VBZ is) (ADJP (JJ furry))))) (, ,) (ADVP (RB then)) (NP (NNP Charlie)) (VP (VBZ is) (RB not) (NP (JJ little))) (. .))"
5498,"If Fiona is small, then the cat is not tiny.","(S (SBAR (IN If) (S (NP (NNP Fiona)) (VP (VBZ is) (ADJP (JJ small))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN cat)) (VP (VBZ is) (RB not) (ADJP (JJ tiny))) (. .))"
5499,"If the wolf is not sleepy, then the cat is not dull.","(S (SBAR (IN If) (S (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ sleepy)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN cat)) (VP (VBZ is) (RB not) (ADJP (JJ dull))) (. .))"
5500,"If Anne is smart, then Anne is awful.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ smart))))) (, ,) (ADVP (RB then)) (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ awful))) (. .))"
5501,Gary is short and Harry is furry.,(S (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ short)))) (CC and) (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ furry)))) (. .))
5502,"If Charlie is high, then the bald eagle is not small.","(S (SBAR (IN If) (S (NP (NNP Charlie)) (VP (VBZ is) (ADJP (JJ high))))) (, ,) (ADVP (RB then)) (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (RB not) (ADJP (JJ small))) (. .))"
5503,the dinosaur is heavy and Alan is not heavy.,(S (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ heavy)))) (CC and) (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ heavy)))) (. .))
5504,"If the tiger is thin, then the tiger is awful.","(S (SBAR (IN If) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (ADJP (JJ thin))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN tiger)) (VP (VBZ is) (ADJP (JJ awful))) (. .))"
5505,the bear is sad or Erin is not tired.,(S (S (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ sad)))) (CC or) (S (NP (NNP Erin)) (VP (VBZ is) (RB not) (ADJP (JJ tired)))) (. .))
5506,"If Alan is not powerful, then the rabbit is big.","(S (SBAR (IN If) (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ powerful)))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN rabbit)) (VP (VBZ is) (ADJP (JJ big))) (. .))"
5507,the bear is clever or the dog is strong.,(S (S (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ clever)))) (CC or) (S (NP (DT the) (NN dog)) (VP (VBZ is) (ADJP (JJ strong)))) (. .))
5508,the leopard is not horrible and the bald eagle is cute.,(S (S (NP (DT the) (NN leopard)) (VP (VBZ is) (RB not) (ADJP (JJ horrible)))) (CC and) (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ cute)))) (. .))
5509,"If the bald eagle is reckless, then Bob is big.","(S (SBAR (IN If) (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ reckless))))) (, ,) (ADVP (RB then)) (NP (NNP Bob)) (VP (VBZ is) (ADJP (JJ big))) (. .))"
5510,"If the lion is not slow, then the cat is not nice.","(S (SBAR (IN If) (S (NP (DT the) (NN lion)) (VP (VBZ is) (RB not) (ADJP (JJ slow))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN cat)) (VP (VBZ is) (RB not) (ADJP (JJ nice))) (. .))"
5511,"If the leopard is furry, then the lion is rough.","(S (SBAR (IN If) (S (NP (DT the) (NN leopard)) (VP (VBZ is) (ADJP (JJ furry))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN lion)) (VP (VBZ is) (ADJP (JJ rough))) (. .))"
5512,Alan is not strong or the bald eagle is angry.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ strong))))) (CC or) (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ angry)))) (. .))
5513,the bear is high or the crocodile is not dull.,(S (S (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ high)))) (CC or) (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (RB not) (ADJP (JJ dull)))) (. .))
5514,Dave is not tiny or the bald eagle is not furry.,(S (S (NP (NNP Dave)) (VP (VBZ is) (RB not) (ADJP (JJ tiny)))) (CC or) (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (RB not) (ADJP (JJ furry)))) (. .))
5515,"If Fiona is slow, then the mouse is not bad.","(S (SBAR (IN If) (S (NP (NNP Fiona)) (VP (VBZ is) (ADJP (JJ slow))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN mouse)) (VP (VBZ is) (RB not) (ADJP (JJ bad))) (. .))"
5516,Dave is not sad and the cat is not reckless.,(S (S (NP (NNP Dave)) (VP (VBZ is) (RB not) (ADJP (JJ sad)))) (CC and) (S (NP (DT the) (NN cat)) (VP (VBZ is) (RB not) (ADJP (JJ reckless)))) (. .))
5517,"If Dave is not dull, then Harry is tiny.","(S (SBAR (IN If) (S (NP (NNP Dave)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ dull)))))) (, ,) (ADVP (RB then)) (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ tiny))) (. .))"
5518,the dinosaur is not horrible and the snake is heavy.,(S (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ horrible))))) (CC and) (S (NP (DT the) (NN snake)) (VP (VBZ is) (ADJP (JJ heavy)))) (. .))
5519,Charlie is not sleepy or the mouse is lovely.,(S (NP (NNP Charlie)) (VP (VP (VBZ is) (RB not) (ADJP (JJ sleepy))) (CC or) (S (NP (DT the) (NN mouse)) (VP (VBZ is) (ADJP (JJ lovely))))) (. .))
5520,"If the mouse is not poor, then Harry is not strong.","(S (SBAR (IN If) (S (NP (DT the) (NN mouse)) (VP (VBZ is) (RB not) (ADJP (JJ poor))))) (, ,) (ADVP (RB then)) (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ strong))) (. .))"
5521,the rabbit is not funny or the cat is not furry.,(S (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (RB not) (ADJP (JJ funny)))) (CC or) (S (NP (DT the) (NN cat)) (VP (VBZ is) (RB not) (ADJP (JJ furry)))) (. .))
5522,the lion is slow or Dave is little.,(S (S (NP (DT the) (NN lion)) (VP (VBZ is) (ADJP (JJ slow)))) (CC or) (S (NP (NNP Dave)) (VP (VBZ is) (NP (JJ little)))) (. .))
5523,the rabbit is not lazy or the bear is not thin.,(S (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (RB not) (ADJP (JJ lazy)))) (CC or) (S (NP (DT the) (NN bear)) (VP (VBZ is) (RB not) (ADJP (JJ thin)))) (. .))
5524,"If the squirrel is big, then Harry is not awful.","(S (SBAR (IN If) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ big))))) (, ,) (ADVP (RB then)) (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ awful))) (. .))"
5525,the bear is slow and Gary is cute.,(S (S (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ slow)))) (CC and) (S (NP (NNP Gary)) (VP (VBZ is) (ADJP (JJ cute)))) (. .))
5526,"If Harry is not quiet, then the mouse is sad.","(S (SBAR (IN If) (S (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ quiet))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN mouse)) (VP (VBZ is) (ADJP (JJ sad))) (. .))"
5527,"If Harry is thin, then the rabbit is not slow.","(S (SBAR (IN If) (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ thin))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN rabbit)) (VP (VBZ is) (RB not) (ADJP (JJ slow))) (. .))"
5528,"If Anne is slow, then the squirrel is horrible.","(S (SBAR (IN If) (S (NP (NNP Anne)) (VP (VBZ is) (ADJP (JJ slow))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ horrible))) (. .))"
5529,"If Harry is not powerful, then Gary is not thin.","(S (SBAR (IN If) (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ powerful)))))) (, ,) (ADVP (RB then)) (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ thin))) (. .))"
5530,"If the snake is fierce, then the crocodile is slow.","(S (SBAR (IN If) (S (NP (DT the) (NN snake)) (VP (VBZ is) (ADJP (JJ fierce))))) (, ,) (ADVP (RB then)) (NP (DT the) (NN crocodile)) (VP (VBZ is) (ADJP (JJ slow))) (. .))"
5531,the crocodile is not fierce and Harry is not smart.,(S (S (NP (DT the) (NN crocodile)) (VP (VBZ is) (RB not) (ADJP (JJ fierce)))) (CC and) (S (NP (NNP Harry)) (VP (VBZ is) (RB not) (ADJP (JJ smart)))) (. .))
5532,"If the bear is boring, then Erin is huge.","(S (SBAR (IN If) (S (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ boring))))) (, ,) (ADVP (RB then)) (NP (NNP Erin)) (VP (VBZ is) (ADJP (JJ huge))) (. .))"
