,Original_Sentence,Parsed_Sentence,LReasoner_generated_positive_samples,Positive_samples_labels
5923,Alan is not small and Charlie is not round.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ small)))) (CC and) (S (NP (NNP Charlie)) (VP (VBZ is) (RB not) (ADJP (JJ round)))) (. .)),"If it is small, then it will be not Alan.",1
5924,Alan is not small and Charlie is not round.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ small)))) (CC and) (S (NP (NNP Charlie)) (VP (VBZ is) (RB not) (ADJP (JJ round)))) (. .)),"If it is small, then it will be not Alan.",1
5925,Alan is cute and Dave is heavy.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ cute)))) (CC and) (S (NP (NNP Dave)) (VP (VBZ is) (ADJP (JJ heavy)))) (. .)),"If it is not cute, then it will be not Alan.",1
5926,Alan is cute and Dave is heavy.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ cute)))) (CC and) (S (NP (NNP Dave)) (VP (VBZ is) (ADJP (JJ heavy)))) (. .)),"If it is not cute, then it will be not Alan.",1
5927,Alan is not cute and the leopard is not smart.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ cute))))) (CC and) (S (NP (DT the) (NN leopard)) (VP (VBZ is) (RB not) (ADJP (JJ smart)))) (. .)),"If it is cute, then it will be not Alan.",1
5928,Alan is not cute and the leopard is not smart.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ cute))))) (CC and) (S (NP (DT the) (NN leopard)) (VP (VBZ is) (RB not) (ADJP (JJ smart)))) (. .)),"If it is cute, then it will be not Alan.",1
5929,Alan is lovely and the tiger is not boring.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ lovely)))) (CC and) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (RB not) (ADJP (JJ boring)))) (. .)),"If it is not lovely, then it will be not Alan.",1
5930,Alan is lovely and the tiger is not boring.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ lovely)))) (CC and) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (RB not) (ADJP (JJ boring)))) (. .)),"If it is not lovely, then it will be not Alan.",1
5931,Alan is not lovely and the bear is not clever.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ lovely)))) (CC and) (S (NP (DT the) (NN bear)) (VP (VBZ is) (RB not) (ADJP (JJ clever)))) (. .)),"If it is lovely, then it will be not Alan.",1
5932,Alan is not lovely and the bear is not clever.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ lovely)))) (CC and) (S (NP (DT the) (NN bear)) (VP (VBZ is) (RB not) (ADJP (JJ clever)))) (. .)),"If it is lovely, then it will be not Alan.",1
5933,Alan is beautiful and the lion is not tiny.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ beautiful)))) (CC and) (S (NP (DT the) (NN lion)) (VP (VBZ is) (RB not) (ADJP (JJ tiny)))) (. .)),"If it is not beautiful, then it will be not Alan.",1
5934,Alan is beautiful and the lion is not tiny.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ beautiful)))) (CC and) (S (NP (DT the) (NN lion)) (VP (VBZ is) (RB not) (ADJP (JJ tiny)))) (. .)),"If it is not beautiful, then it will be not Alan.",1
5935,Alan is not beautiful and Erin is not thin.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ beautiful)))) (CC and) (S (NP (NNP Erin)) (VP (VBZ is) (RB not) (ADJP (JJ thin)))) (. .)),"If it is beautiful, then it will be not Alan.",1
5936,Alan is not beautiful and Erin is not thin.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ beautiful)))) (CC and) (S (NP (NNP Erin)) (VP (VBZ is) (RB not) (ADJP (JJ thin)))) (. .)),"If it is beautiful, then it will be not Alan.",1
5937,Alan is funny and the bear is quiet.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ funny)))) (CC and) (S (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ quiet)))) (. .)),"If it is not funny, then it will be not Alan.",1
5938,Alan is funny and the bear is quiet.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ funny)))) (CC and) (S (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ quiet)))) (. .)),"If it is not funny, then it will be not Alan.",1
5939,Alan is not funny and Fiona is not rough.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ funny)))) (CC and) (S (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ rough)))) (. .)),"If it is funny, then it will be not Alan.",1
5940,Alan is not funny and Fiona is not rough.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ funny)))) (CC and) (S (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ rough)))) (. .)),"If it is funny, then it will be not Alan.",1
5941,Alan is big and the squirrel is wealthy.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ big)))) (CC and) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ wealthy)))) (. .)),"If it is not big, then it will be not Alan.",1
5942,Alan is big and the squirrel is wealthy.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ big)))) (CC and) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ wealthy)))) (. .)),"If it is not big, then it will be not Alan.",1
5943,Alan is not big and Dave is bad.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ big)))) (CC and) (S (NP (NNP Dave)) (VP (VBZ is) (ADJP (JJ bad)))) (. .)),"If it is big, then it will be not Alan.",1
5944,Alan is not big and Dave is bad.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ big)))) (CC and) (S (NP (NNP Dave)) (VP (VBZ is) (ADJP (JJ bad)))) (. .)),"If it is big, then it will be not Alan.",1
5945,Alan is strong and the snake is not heavy.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ strong)))) (CC and) (S (NP (DT the) (NN snake)) (VP (VBZ is) (RB not) (ADJP (JJ heavy)))) (. .)),"If it is not strong, then it will be not Alan.",1
5946,Alan is strong and the snake is not heavy.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ strong)))) (CC and) (S (NP (DT the) (NN snake)) (VP (VBZ is) (RB not) (ADJP (JJ heavy)))) (. .)),"If it is not strong, then it will be not Alan.",1
5947,Alan is not strong and the bald eagle is angry.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ strong))))) (CC and) (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ angry)))) (. .)),"If it is strong, then it will be not Alan.",1
5948,Alan is not strong and the bald eagle is angry.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ strong))))) (CC and) (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ angry)))) (. .)),"If it is strong, then it will be not Alan.",1
5949,Alan is awful and Dave is slow.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ awful)))) (CC and) (S (NP (NNP Dave)) (VP (VBZ is) (ADJP (JJ slow)))) (. .)),"If it is not awful, then it will be not Alan.",1
5950,Alan is awful and Dave is slow.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ awful)))) (CC and) (S (NP (NNP Dave)) (VP (VBZ is) (ADJP (JJ slow)))) (. .)),"If it is not awful, then it will be not Alan.",1
5951,Alan is not awful and Harry is sad.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ awful)))) (CC and) (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ sad)))) (. .)),"If it is awful, then it will be not Alan.",1
5952,Alan is not awful and Harry is sad.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ awful)))) (CC and) (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ sad)))) (. .)),"If it is awful, then it will be not Alan.",1
5953,Alan is fierce and Fiona is not wealthy.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ fierce)))) (CC and) (S (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ wealthy)))) (. .)),"If it is not fierce, then it will be not Alan.",1
5954,Alan is fierce and Fiona is not wealthy.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ fierce)))) (CC and) (S (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ wealthy)))) (. .)),"If it is not fierce, then it will be not Alan.",1
5955,Alan is not fierce and the tiger is tired.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ fierce)))) (CC and) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (ADJP (JJ tired)))) (. .)),"If it is fierce, then it will be not Alan.",1
5956,Alan is not fierce and the tiger is tired.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ fierce)))) (CC and) (S (NP (DT the) (NN tiger)) (VP (VBZ is) (ADJP (JJ tired)))) (. .)),"If it is fierce, then it will be not Alan.",1
5957,Alan is heavy and Bob is not rough.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ heavy)))) (CC and) (S (NP (NNP Bob)) (VP (VBZ is) (RB not) (ADJP (JJ rough)))) (. .)),"If it is not heavy, then it will be not Alan.",1
5958,Alan is heavy and Bob is not rough.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ heavy)))) (CC and) (S (NP (NNP Bob)) (VP (VBZ is) (RB not) (ADJP (JJ rough)))) (. .)),"If it is not heavy, then it will be not Alan.",1
5959,Alan is not heavy and the rabbit is sleepy.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (RB not) (JJ heavy)))) (CC and) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (ADJP (JJ sleepy)))) (. .)),"If it is heavy, then it will be not Alan.",1
5960,Alan is not heavy and the rabbit is sleepy.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (RB not) (JJ heavy)))) (CC and) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (ADJP (JJ sleepy)))) (. .)),"If it is heavy, then it will be not Alan.",1
5961,Alan is horrible and the dog is tiny.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ horrible)))) (CC and) (S (NP (DT the) (NN dog)) (VP (VBZ is) (ADJP (JJ tiny)))) (. .)),"If it is not horrible, then it will be not Alan.",1
5962,Alan is horrible and the dog is tiny.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ horrible)))) (CC and) (S (NP (DT the) (NN dog)) (VP (VBZ is) (ADJP (JJ tiny)))) (. .)),"If it is not horrible, then it will be not Alan.",1
5963,Alan is not horrible and the squirrel is beautiful.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ horrible)))) (CC and) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ beautiful)))) (. .)),"If it is horrible, then it will be not Alan.",1
5964,Alan is not horrible and the squirrel is beautiful.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ horrible)))) (CC and) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (ADJP (JJ beautiful)))) (. .)),"If it is horrible, then it will be not Alan.",1
5965,Alan is powerful and the cat is not thin.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ powerful)))) (CC and) (S (NP (DT the) (NN cat)) (VP (VBZ is) (RB not) (ADJP (JJ thin)))) (. .)),"If it is not powerful, then it will be not Alan.",1
5966,Alan is powerful and the cat is not thin.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ powerful)))) (CC and) (S (NP (DT the) (NN cat)) (VP (VBZ is) (RB not) (ADJP (JJ thin)))) (. .)),"If it is not powerful, then it will be not Alan.",1
5967,Alan is not powerful and Harry is smart.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ powerful)))) (CC and) (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ smart)))) (. .)),"If it is powerful, then it will be not Alan.",1
5968,Alan is not powerful and Harry is smart.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ powerful)))) (CC and) (S (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ smart)))) (. .)),"If it is powerful, then it will be not Alan.",1
5969,Alan is angry and the snake is not bad.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ angry)))) (CC and) (S (NP (DT the) (NN snake)) (VP (VBZ is) (RB not) (ADJP (JJ bad)))) (. .)),"If it is not angry, then it will be not Alan.",1
5970,Alan is angry and the snake is not bad.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ angry)))) (CC and) (S (NP (DT the) (NN snake)) (VP (VBZ is) (RB not) (ADJP (JJ bad)))) (. .)),"If it is not angry, then it will be not Alan.",1
5971,Alan is not angry and the cat is not dull.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ angry)))) (CC and) (S (NP (DT the) (NN cat)) (VP (VBZ is) (RB not) (ADJP (JJ dull)))) (. .)),"If it is angry, then it will be not Alan.",1
5972,Alan is not angry and the cat is not dull.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ angry)))) (CC and) (S (NP (DT the) (NN cat)) (VP (VBZ is) (RB not) (ADJP (JJ dull)))) (. .)),"If it is angry, then it will be not Alan.",1
5973,Alan is high and Harry is not angry.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ high)))) (CC and) (S (NP (NNP Harry)) (VP (VBZ is) (RB not) (JJ angry))) (. .)),"If it is not high, then it will be not Alan.",1
5974,Alan is high and Harry is not angry.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ high)))) (CC and) (S (NP (NNP Harry)) (VP (VBZ is) (RB not) (JJ angry))) (. .)),"If it is not high, then it will be not Alan.",1
5975,Alan is not high and Fiona is not awful.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ high)))) (CC and) (S (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ awful)))) (. .)),"If it is high, then it will be not Alan.",1
5976,Alan is not high and Fiona is not awful.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ high)))) (CC and) (S (NP (NNP Fiona)) (VP (VBZ is) (RB not) (ADJP (JJ awful)))) (. .)),"If it is high, then it will be not Alan.",1
5977,Alan is huge and Harry is fierce.,(S (NP (NNP Alan)) (VBZ is) (ADJP (JJ huge)) (CC and) (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ fierce))) (. .)),"If it is not Harry, then it will be not Alan.",1
5978,Alan is huge and Harry is fierce.,(S (NP (NNP Alan)) (VBZ is) (ADJP (JJ huge)) (CC and) (NP (NNP Harry)) (VP (VBZ is) (ADJP (JJ fierce))) (. .)),"If it is not Harry, then it will be not Alan.",1
5979,Alan is not huge and the squirrel is not huge.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ huge)))) (CC and) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ huge)))) (. .)),"If it is huge, then it will be not Alan.",1
5980,Alan is not huge and the squirrel is not huge.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ huge)))) (CC and) (S (NP (DT the) (NN squirrel)) (VP (VBZ is) (RB not) (ADJP (JJ huge)))) (. .)),"If it is huge, then it will be not Alan.",1
5981,Alan is short and the rabbit is not round.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ short)))) (CC and) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (RB not) (ADJP (JJ round)))) (. .)),"If it is not short, then it will be not Alan.",1
5982,Alan is short and the rabbit is not round.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ short)))) (CC and) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (RB not) (ADJP (JJ round)))) (. .)),"If it is not short, then it will be not Alan.",1
5983,Alan is not short and the cat is rough.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ short))))) (CC and) (S (NP (DT the) (NN cat)) (VP (VBZ is) (ADJP (JJ rough)))) (. .)),"If it is short, then it will be not Alan.",1
5984,Alan is not short and the cat is rough.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ short))))) (CC and) (S (NP (DT the) (NN cat)) (VP (VBZ is) (ADJP (JJ rough)))) (. .)),"If it is short, then it will be not Alan.",1
5985,Alan is thin and Gary is not poor.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ thin)))) (CC and) (S (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ poor)))) (. .)),"If it is not thin, then it will be not Alan.",1
5986,Alan is thin and Gary is not poor.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ thin)))) (CC and) (S (NP (NNP Gary)) (VP (VBZ is) (RB not) (ADJP (JJ poor)))) (. .)),"If it is not thin, then it will be not Alan.",1
5987,Alan is not thin and the rabbit is tired.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ thin))))) (CC and) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (ADJP (JJ tired)))) (. .)),"If it is thin, then it will be not Alan.",1
5988,Alan is not thin and the rabbit is tired.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ thin))))) (CC and) (S (NP (DT the) (NN rabbit)) (VP (VBZ is) (ADJP (JJ tired)))) (. .)),"If it is thin, then it will be not Alan.",1
5989,Alan is little and the wolf is bad.,(S (S (NP (NNP Alan)) (VP (VBZ is) (NP (JJ little)))) (CC and) (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (JJ bad))) (. .)),"If it is, then it will be not Alan.",1
5990,Alan is little and the wolf is bad.,(S (S (NP (NNP Alan)) (VP (VBZ is) (NP (JJ little)))) (CC and) (NP (DT the) (NN wolf)) (VP (VBZ is) (ADJP (JJ bad))) (. .)),"If it is, then it will be not Alan.",1
5991,Alan is not little and the cat is not dull.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (NP (JJ little)))) (CC and) (S (NP (DT the) (NN cat)) (VP (VBZ is) (RB not) (ADJP (JJ dull)))) (. .)),"If it is little, then it will be not Alan.",1
5992,Alan is not little and the cat is not dull.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (NP (JJ little)))) (CC and) (S (NP (DT the) (NN cat)) (VP (VBZ is) (RB not) (ADJP (JJ dull)))) (. .)),"If it is little, then it will be not Alan.",1
5993,Alan is tiny and the dinosaur is short.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ tiny)))) (CC and) (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ short)))) (. .)),"If it is not tiny, then it will be not Alan.",1
5994,Alan is tiny and the dinosaur is short.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ tiny)))) (CC and) (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (ADJP (JJ short)))) (. .)),"If it is not tiny, then it will be not Alan.",1
5995,Alan is not tiny and Bob is huge.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ tiny))))) (CC and) (S (NP (NNP Bob)) (VP (VBZ is) (ADJP (JJ huge)))) (. .)),"If it is tiny, then it will be not Alan.",1
5996,Alan is not tiny and Bob is huge.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (RB not) (ADJP (JJ tiny))))) (CC and) (S (NP (NNP Bob)) (VP (VBZ is) (ADJP (JJ huge)))) (. .)),"If it is tiny, then it will be not Alan.",1
5997,Alan is wealthy and the dinosaur is not kind.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ wealthy)))) (CC and) (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (RB not) (ADJP (JJ kind)))) (. .)),"If it is not wealthy, then it will be not Alan.",1
5998,Alan is wealthy and the dinosaur is not kind.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ wealthy)))) (CC and) (S (NP (DT the) (NN dinosaur)) (VP (VBZ is) (RB not) (ADJP (JJ kind)))) (. .)),"If it is not wealthy, then it will be not Alan.",1
5999,Alan is not wealthy and the leopard is not awful.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ wealthy)))) (CC and) (S (NP (DT the) (NN leopard)) (VP (VBZ is) (RB not) (ADJP (JJ awful)))) (. .)),"If it is wealthy, then it will be not Alan.",1
6000,Alan is not wealthy and the leopard is not awful.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ wealthy)))) (CC and) (S (NP (DT the) (NN leopard)) (VP (VBZ is) (RB not) (ADJP (JJ awful)))) (. .)),"If it is wealthy, then it will be not Alan.",1
6001,Alan is poor and the bear is bad.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ poor)))) (CC and) (S (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ bad)))) (. .)),"If it is not poor, then it will be not Alan.",1
6002,Alan is poor and the bear is bad.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ poor)))) (CC and) (S (NP (DT the) (NN bear)) (VP (VBZ is) (ADJP (JJ bad)))) (. .)),"If it is not poor, then it will be not Alan.",1
6003,Alan is not poor and Bob is huge.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ poor)))) (CC and) (S (NP (NNP Bob)) (VP (VBZ is) (ADJP (JJ huge)))) (. .)),"If it is poor, then it will be not Alan.",1
6004,Alan is not poor and Bob is huge.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ poor)))) (CC and) (S (NP (NNP Bob)) (VP (VBZ is) (ADJP (JJ huge)))) (. .)),"If it is poor, then it will be not Alan.",1
6005,Alan is dull and the lion is round.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ dull)))) (CC and) (S (NP (DT the) (NN lion)) (VP (VBZ is) (ADJP (JJ round)))) (. .)),"If it is not dull, then it will be not Alan.",1
6006,Alan is dull and the lion is round.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ dull)))) (CC and) (S (NP (DT the) (NN lion)) (VP (VBZ is) (ADJP (JJ round)))) (. .)),"If it is not dull, then it will be not Alan.",1
6007,Alan is not dull and Charlie is not cute.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ dull)))) (CC and) (S (NP (NNP Charlie)) (VP (VBZ is) (RB not) (ADJP (JJ cute)))) (. .)),"If it is dull, then it will be not Alan.",1
6008,Alan is not dull and Charlie is not cute.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ dull)))) (CC and) (S (NP (NNP Charlie)) (VP (VBZ is) (RB not) (ADJP (JJ cute)))) (. .)),"If it is dull, then it will be not Alan.",1
6009,Alan is rough and the leopard is not sad.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ rough)))) (CC and) (S (NP (DT the) (NN leopard)) (VP (VBZ is) (RB not) (ADJP (JJ sad)))) (. .)),"If it is not rough, then it will be not Alan.",1
6010,Alan is rough and the leopard is not sad.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ rough)))) (CC and) (S (NP (DT the) (NN leopard)) (VP (VBZ is) (RB not) (ADJP (JJ sad)))) (. .)),"If it is not rough, then it will be not Alan.",1
6011,Alan is not rough and Bob is not bad.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ rough)))) (CC and) (S (NP (NNP Bob)) (VP (VBZ is) (RB not) (ADJP (JJ bad)))) (. .)),"If it is rough, then it will be not Alan.",1
6012,Alan is not rough and Bob is not bad.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ rough)))) (CC and) (S (NP (NNP Bob)) (VP (VBZ is) (RB not) (ADJP (JJ bad)))) (. .)),"If it is rough, then it will be not Alan.",1
6013,Alan is bad and the dog is not beautiful.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ bad)))) (CC and) (S (NP (DT the) (NN dog)) (VP (VBZ is) (RB not) (ADJP (JJ beautiful)))) (. .)),"If it is not bad, then it will be not Alan.",1
6014,Alan is bad and the dog is not beautiful.,(S (S (NP (NNP Alan)) (VP (VBZ is) (ADJP (JJ bad)))) (CC and) (S (NP (DT the) (NN dog)) (VP (VBZ is) (RB not) (ADJP (JJ beautiful)))) (. .)),"If it is not bad, then it will be not Alan.",1
6015,Alan is not bad and the bald eagle is big.,(S (S (NP (NNP Alan)) (VP (VBZ is) (RB not) (ADJP (JJ bad)))) (CC and) (S (NP (DT the) (JJ bald) (NN eagle)) (VP (VBZ is) (ADJP (JJ big)))) (. .)),"If it is bad, then it will be not Alan.",1
